comment,channel,video_url,comment_en,sentiment
Imadoal lalitpur,InsideNepalNews,https://www.youtube.com/watch?v=JJpkqAM-uf0,imadoal lalitpur,negative
"Not opposing just asking questions (needed to clarify for jay ghanti gang)
Maybe balen did this intentionally trying to build a narrative so that he may exchange some Nepal land of Indian interest to trade off with smth of personal interest as this has been seen in Nepali politics before this could possibly explain the overwhelming welcome of rabi in india with respect to his time of visit or maybe not",IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,"Not opposing just asking questions (needed to clarify for jay ghanti gang)
Maybe balen did this intentionally trying to build a narrative so that he may exchange some Nepal land of Indian interest to trade off with smth of personal interest as this has been seen in Nepali politics before this could possibly explain the overwhelming welcome of rabi in india with respect to his time of visit or maybe not",negative
यदि नेपालले भारतको भुमी मिचेको छ भने भारत लाइ फिर्ता देउ तर नेपालको जमिन सबै  फिर्ता लिनु  पर्छ ! सरकारले बोलेर मात्र हुदैन !,GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,"If Nepal has destroyed India's land, give it back to India, but Nepal's land should be taken back! The government does not just speak!",negative
"😁😁😁 old corrupt politicians always used border issues or problem as a weapon to harm the government of the time but nobody tried to solve the problem honestly because the day ..the problem is solved  , politicians will lose one of their most powerful weapon forever 😄",Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,"😁😁😁 old corrupt politicians always used border issues or problem as a weapon to harm the government of the time but nobody tried to solve the problem honestly because the day ..the problem is solved  , politicians will lose one of their most powerful weapon forever 😄",negative
लुसिफर बालेनको कुनै काम छैन,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,Lucifer Balen has no business,negative
Cyber bot,WhySoOffended,https://www.youtube.com/watch?v=QeLbM6LdLBA,Cyber bot,negative
पधान मंन्त्रिको राजिनामा माग्ने कोहो तेसलाई पाता फकाउनु पदछ बालेन शाहले जस्तो कामकस्ले गरेको थियो देखात क्ेहो कसोहो सबै बालेन शाह ले बुझेको हो सोधपुछ सबै बालेन शाहलेनै गरनु हुन्छ,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,The one who asks for the resignation of the Padhan Minister should be fooled like Balen Shah did.,negative
TIBET is Illegally Occupied by communist regimes china slaughtered millions millions innocents Tibetans stole everything from Tibetans nation Dignity identity.......  some nations supporting regimes very shameful sick Disgrace...😢   big nations Bullying smaller neighbouring nations shame Disgrace too,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,TIBET is Illegally Occupied by communist regimes china slaughtered millions millions innocents Tibetans stole everything from Tibetans nation Dignity identity.......  some nations supporting regimes very shameful sick Disgrace...😢   big nations Bullying smaller neighbouring nations shame Disgrace too,negative
यो बालेन् द्वारा साँच्चैकै धेरै ठूलो गल्ती भएको हो।,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,This is a really big mistake by Ballen.,negative
"✅ वाह moment: उम्म... 🤔 सवै प्रतिवेदन सरकारले अध्ययन गर्छ? 

❌ हेँ moment: भारतले मात्र होइन, हामीले पनि भारतको धेरै जग्गा मिचेको रहेछ रे! 😅 अनि
 England सरकार रे 🤔

कूटनीतिक माध्यममा जोड दिने तर Diplomatic language चाहिँ❓

सुकुम्बासी व्यवस्थापनमा चाहिँ सरकार फेल भएकै हो, किनभने मुख्य विवाद सार्वजनिक जमिन खाली गराउने विषयमा होइन, प्रक्रियामा छ।

पहिचान, पुनर्स्थापना र चरणबद्ध व्यवस्थापन सुनिश्चित नगरी eviction गर्दा साँचिकै सुकुम्बासी नै बढी पीडित भए।
अन्त्यमा, समस्या समाधानभन्दा बढी नयाँ मानवीय र प्रशासनिक समस्या सिर्जना भयो।",WhySoOffended,https://www.youtube.com/watch?v=QeLbM6LdLBA,"✅ Wow moment: Umm... 🤔 Does the government study all the reports? 

❌ Hey moment: Not only India, we also have destroyed a lot of land in India! 😅 And
 England government

Emphasis on diplomatic means but Diplomatic language?

The government has failed in squatter management, because the main dispute is not about clearing public land, but about the process.

The real squatters were the worst victims of eviction without ensuring identification, rehabilitation and phased management.
In the end, the new humanitarian is more than a problem solver",negative
"शेर बाहादुर , केपी ओली ,प्रचन्ड जस्ताले सिमा बिबाद हल को सट्टा राष्टघात मात्र गरे।",TVTodayHD,https://www.youtube.com/watch?v=QZy_b9XNFfo,"Sher Bahadur, KP Oli, Prachand etc. did only Rashtaghat instead of the border dispute hall.",negative
Yini asti hamile kasta lai pm banako vanne ani afaile  hatmilaune kati sweet bole jasto garxe,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Yini asti hamile kasta lai pm banako vanne ani afaile hatmilaune kati sweet bole jasto garxe,negative
Satya satya hunxa bolnu pani aat himat hunu paryo ni simanako kura ho michinu sakxa bipakxi vayera birodi matra garne jao gayera sima sima gayera aako kun chai samsad xa,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,Satya satya hunxa bolnu pani aat himat hunu paryo ni simanako kura ho michinu sakxa bipakxi vayera birodi matra garne jao gayera sima sima gayera aako kun chai samsad xa,negative
jay balen srkhar,GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,jay balen srkhar,negative
Regular walling badahara bata namaskar,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,Regular walling badahara bata namaskar,negative
Regular herxu bardiya dekhi,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,Regular herxu bardiya dekhi,negative
भाइले अल्लि बुजेन जस्तो छ सभामुखले लेखेर बुजाउनु मलाइ अनि म केही दिन पछि प्रधानमन्त्रीले जवाफ  दिनुहुन्छ भन्नू भाथ्यो तर लेखेर कुनै साम्सदले लेखेर नबुजाएको खण्डमा मौखिक प्रस्नको जवाफ मौखिक नै हुन्छ भाइ तेइ भएर अकस्मात जवाफ पाए ।😂😂😂,IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,"Brother, it's like you don't understand. If the Speaker writes it down, I used to say that the Prime Minister will give an answer after a few days, but if a member of parliament doesn't understand it in writing, then the answer to a verbal question is verbal.",negative
देशको परराष्ट्र निति र सिमानाका कुरामा एक मत भएर गएका  भए  राजनैनिक दलले आज यो दिन आउदैन थियो ।राजनीतिक दल आफ्नो सुवार्थको कारणले गर्दा बिग्रेको हो भन्दा फरक पर्दैन होला।,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,The political party would not have come to this day if the country's foreign policy and borders had been united.,negative
Balen bolda nisa khakaiho,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Balen bolda nisa khakaiho,negative
यो बालेन नेपाली हैन भारतको रख्वाला दलाल हो अब नेपाली जाग्नु पर्छ देश बचाउ को लागी जय नेपाल.,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ,"This Balen is not a Nepali, but the protector of India is a broker. Now the Nepali should wake up to save the country. Jai Nepal.",negative
Malai ta sanka lagxa Nepal le kalapani dine ra Nepal le india ko simana alikati michne vadra gopya sahamati gareka holan kp oli ra purana party le..,KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,"The milk is lagging behind Nepal, the Kalapani is in Nepal, I am going to India, I have become like my own Vadra Gopya Sahamati Gareka Holan Kp Oli Ra in the old party..",negative
"बानियाँ श्रीमान नमस्कार ! म एउटा किसानपुत्र र किसान पनि ,मैले नबुझेको कुरा ,अंग्रेज़ सङ को युद्धमा मा गुमाएको भुभाग अंग्रेज़ ले छोडेर गयपछी स्वत नेपाली हुने होइन र ,यो कुरा नेपाली गुखाने नेतालाई  बुझाइ दिनु पर्यो ,तुरुन्त यो विषय मा बेलायत लाई राखेर यो माग अहिले को सरकारले मागोस",Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"Mr. Baniyan Hello! I am a farmer's son and also a farmer, what I don't understand is that I will not automatically become a Nepali after the British leave the land I lost in the war with the British.",negative
भ्रष्टाचारी को झोलेनी मुर्दावाद  मुर्दावाद,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Deadly death of the corrupt,negative
Balen le rajinama deyahunxa nepalile balen lai mad garne chainan,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ,Balen le rajinama deyahunxa nepalile balen lai mad garne chainan,negative
3 sit party 😢,IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,3 sit party 😢,negative
Sarai Sahi kura vannu vayo patrakar bhaile  Ghanta group ko Andha bhakta haru le matra Balen ko kurama sahamat gareko veda harule .,KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,Sarai Sahi kura vannu vayo patrakar bhaile Ghanta group ko Andha bhakta haru le matra Balen ko kurama sahamat gareko veda harule .,negative
Aupacharik sansadsabhama anaupacharik ruple boleko milenaki!?👎😅👍,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,Aupacharik sansadsabhama anaupacharik ruple boleko milenaki!?👎😅👍,negative
गलत बाेल्याे,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ,said wrong,negative
तैले मागेर हुन्छ राजिनामा झोले 🤬🤬🤬,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,He asked for his resignation 🤬🤬🤬,negative
Taile banako ho sarkar vana ragina makdaima dine gaute....teso ho vane aarko junab 182 seat lera aahija panila.... kura garxa 3 seate auto.😂😂😂😂😂,News24Nepal,https://www.youtube.com/watch?v=ZuMOJjCsthA,By making the government want to increase the price....that's why you guys took 182 seat car with a 3 seat auto.,negative
गर्नु त पर्ने हो तर बेलायल ले कहिले यस्तो गर्दैन,BBCNewsNepali,https://www.youtube.com/watch?v=c9X8FaPruKI,"It should be done, but Belial never does it",negative
Politics ke ho ahile hjr le chahi bujhnu va xain ke kasto plan ho Balen dai ko.yastai hawa ma jathavawi bolnu hudai ni. yo plan ho Balen dai ko. pagal hoina ni yarr ki sansad ko rostam ma gayera yasto statement dinne bichar gara sathi. hamile padheko manxe le bujhdai nau vanne kale bujhxa yarr❤,KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,"I am the only one who wants to talk about politics and what kind of plan do you have? I am planning to give you hair. Don't be crazy, I would like to say this statement in the morning to our Parliament, my friend. If you are pregnant, then you will have to worry about it.",negative
Balen dunge out,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Balen dunge out,negative
Desh bechua haru sanga warta garna sarai garo raicha bujhera aauda. Bau baje Pala Dekhi vanthe desh neta mantri le becheko Cha aaja proof vayo... Kura desh ko tara paksha Bharat ko 😭,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,The country has sold all the news to everyone. Bau baje pal dekhi tha desh neta minister le cheko cha aaja proof vayo… Kura ko tara paksha Bharat ko 😭,negative
And whats about Darjeeling and sikkim,IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,And whats about Darjeeling and sikkim,neutral
Kalo congress fund still strong,WhySoOffended,https://www.youtube.com/watch?v=QeLbM6LdLBA,Kalo congress fund still strong,neutral
PM ho adhyan  garayra  bolnu vha co hola. .,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ,PM started studying and said what happened. .,neutral
पहिला गुमेको फिर्ता गर,GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,Return the lost first,neutral
 @deomanlimbu5852  jholeka din gayo🤣😂,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,@deomanlimbu5852 jholeka too🤣😂,neutral
Sima bid vanne paniii Alluu raxan,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Sima wanted to go to Alluu Raxan.,neutral
nepali evolution: Mandaley -> Jholey -> Ghantey.,WhySoOffended,https://www.youtube.com/watch?v=QeLbM6LdLBA,nepali evolution: Mandalay -> Jholey -> Ghantey.,neutral
He will suppress kp oli 🙏,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,He will suppress kp oli 🙏,neutral
Jay balen,TechPana,https://www.youtube.com/watch?v=Mf7YpiqHYis,Jay Balen,neutral
Sahi kura ho bhai,KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,What is the truth brother?,neutral
Mahakali river origin is likulekh but most of the water come from Limpiyadhura,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,Mahakali river origin is likulekh but most of the water comes from Limpiyadhura,neutral
खुलित्तै.....! राजनीति मा के के हुन्छ भन्ने थाहा हुन्न ठूलो माछा पार्नु नि एउटा सानो चारो को आवासेक पर्दछ त्येसैले तिमी पनि उखाने र गुखानेको झोले जस्तो लाग्यो है तिमी ले नि बुझ्नु धेरै देखियो...!,KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,"Immediately...! You don't know what is going on in politics, you have to catch a big fish and a small bait needs to stay, that's why you also feel like a bag of food and drink.",neutral
Galti re kun hisab bata Galti ho sir sabahi fact bahi sakhyo tha micheko cha banera Ali samjera dinu answer,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"If you make a mistake, tell me the mistake, sir, you are the truth, you will make a mistake, Ali Samjera Dinu answer.",neutral
बालेन।सरकार ने।अपनी ही।जमीन पड।सुधारा।देखभाल किया।हें ।कौनसी ।भारत की।भुमी।😊यह।नेपाल की।अगल-बगल ।जितना भी।पिला।कलर।दिख।रहा।से।यह।सब।नेपाल है 😊😊,KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,"Balen. The government has read, improved, and taken care of its own land. Which land of India? This is Nepal's side-by-side. Whatever yellow color is visible, all this is Nepal.",neutral
Tike lae aajhae pugeko xaina 35barsa samma yani haru ke heri baseka aaja samma tungo launa na sakni,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Tike lae today pugeko xaina 35 years all tomorrow and heri baseka today all today you have your own,neutral
Thaha VA kai kura bahek aru kura Vana ho TNC yo ta dherai choti vani saky CHHAU taa😮,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,Thaha VA kai kura bahek aru kura Vana ho TNC yo ta dherai choti vani saky CHHAU taa😮,neutral
चप मुलाा तिमिले पनि कति प‌ैशा पायो वालेनले जे पालन छ उहामा छ होला।तिमी पाजिलाइ के थाह देशका प्रधान मन्त्रि जस्तो मान्छेले विन पालन तेसै वोल्दैन वुझिस,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ,"Chap boy, how much money did you also get? What is the compliance of the person?",neutral
k vanxa yo 😂,WhySoOffended,https://www.youtube.com/watch?v=QeLbM6LdLBA,k go me 😂,neutral
100%balen ko kura ma kehi na kehi rahasya hona ni,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ,100% whale is no secret,neutral
RAW Agent bata Desh bachau,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,RAW Agent Bata Desh Chau,neutral
Tara balenle je vane satya vane,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ,Tara balenle je vane satya vane,neutral
दिमाग छ है,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ,the brain is six,neutral
Ma ta in depth story hoki vanerw rw herwko aba ma unsubscribe garehalxau ma,IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,Ma ta in depth story hoki vanerw rw herwko aba ma unsubscribe garehalxau ma,neutral
Balen india ko agent ho..,KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,Balen is the agent of India..,neutral
कार्यक्रम पुरै हेरियो। कार्य कार्यक्रममा नेपाली भनेको चाहिँ हाम्रो राजेन्द्र लिङ्ग दिन सर मते देखे मैले नेपाली हो भन्छन् तर चिरमा ढाका टोपी नै छैन। अझ राष्ट्रियताको कुरा गरी बस्छ। राष्ट्रियताको बहस मात्र राष्ट्रियता झल्किने पोसाकहरू पनि त हुनुपर्यो नि।,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"Watched the whole program. In the work program, Nepali is our Rajendra Lingdin sir. It also talks about nationality. Not only the discussion of nationalism, there should also be clothes that reflect nationalism.",neutral
Taklu Voli Aheja Hai Kapaa Hanna Jana Parxa 😂,WhySoOffended,https://www.youtube.com/watch?v=QeLbM6LdLBA,Taklu Voli Aheja Hai Kapaa Hanna Jana Parxa 😂,neutral
Jai Balen,WhySoOffended,https://www.youtube.com/watch?v=QeLbM6LdLBA,Holiday Ball,neutral
"न,?",GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,"No,?",neutral
हिजो को दिन फालेको बोटल कवाडी टिप्ने जति सबै सांसद बनाए पछि घन्टाको देश बिकास हुन्छ,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,The country will develop in an hour after making all the MPs as much as picking up the bottles of Kavadi that were thrown away yesterday,neutral
सम्झौतामा तेस्रो पक्ष सङ्गै भएको र संलग्न भएको हुदा तेस्रो पक्ष हुनु आवश्यक छ!,BBCNewsNepali,https://www.youtube.com/watch?v=c9X8FaPruKI,A third party must be present and involved in the contract!,neutral
sima ma kam gareko vancha tetro sima michda samma ke herera baseko thiyo?,GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,Sima and Vancha Tetro Sima Michda are all based on it?,neutral
"लिपुलेक , कालापानी ,सुस्ता हरु त होइन कि जनकपुर:हो ? बाले लाइ सोधौ",GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,"Lipulek, Kalapani, Susta Haru or Janakpur: Yes? Ask Bale",neutral
harekey mug kaha xa,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,How much is it?,neutral
Timiharu lahi karbahi gharnu parxa p M lemafivmagni haeena timiharu Garuda ghardi garera janta ko ragat kayara baseka lahi desma basni aadiker xaeena jantako sarker vagawan sataya Badi sarker ho balen sarker Pura Biswas xa Galt gharnu hunna,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,Timiharu lahi karbahi gharnu parxa p M lemafivmagni haeena timiharu Garuda ghardi garera janta ko ragat kayara baseka lahi desma basni aadiker xaeena jantako sarker vagawan sataya Badi sarker ho balen sarker Pura Biswas xa Galt gharnu hunna,neutral
100 percent right,KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,100 percent right,neutral
Sai ho dai,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,"You know, come on",neutral
Teti nai raixa boleko .😂,TechPana,https://www.youtube.com/watch?v=Mf7YpiqHYis,Teti nai raixa voleko .😂,neutral
​ @Cloudx77  aandhbhakt,WhySoOffended,https://www.youtube.com/watch?v=QeLbM6LdLBA,@Cloudx77 aandhbhakt,neutral
5th,WhySoOffended,https://www.youtube.com/watch?v=QeLbM6LdLBA,5th,neutral
Belen is always right adi yo desh balen matra banauna sakxa aru kasaele sakdina,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,Belen is always right adi yo desh balen matra banauna sakxa aru kasaele sakdina,neutral
मेराे देश भने काे देश हाे बालेन त मै ले मेराे देश भए पछि यस्तो  नाजाए नेपाल ले पयदा गदै,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ,"I don't know which country is my country, then Nepal will be like this after it became my country.",neutral
झोले जनता हरुले गर्दा नेपालका नेताहरुले जे बोले पनि सहि जे गरे पनि सहि,KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,"Whatever the leaders of Nepal say is right, whatever they do is right",neutral
Regular Gaushalla Municipality Mahottri,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,Regular Gaushalla Municipality Mahottri,neutral
19:29 Rajendra baneya 😅😅,WhySoOffended,https://www.youtube.com/watch?v=QeLbM6LdLBA,19:29 Rajendra is here 😅😅,neutral
"4:49 india le nepal lai sathi sochxa??🤣🤣2 kaudi ko ni vau dinna hamlai india le k ko sathi..harek tiniharu ko janata dekhi political leader haru ko kura sunnu , kati hepera bolxan ,kati respect xa tha hunxa.. india ko ultimate goal vaneko ki ta yeslai aafno pranta banaune ya ta aafu le vane anusaar chalne putla rajya banaune ho..indira gandhi ko pali dekhi yei ho iniharu ko goal nepal lai liyera",IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,4:49 Why did you think of India with Nepal?? Iniharu's goal was taken by Nepal,neutral
balen is write yrr yo harke vane baulako xa yrr,IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,Balen is writing yrr yo harke vane baulako xa yrr,neutral
shirt ko color milaau bhaai,IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,mix the color of the shirt brother,neutral
Last ma bujiyo balen KO bachau😅,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,Last ma bujiyo balen KO bachau 😅,neutral
"It's call strategy not a 👅  slip, only smart people understand it",TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,"It's call strategy not a 👅  slip, only smart people understand it",neutral
Derai ramro,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Ramro patter,neutral
KO khate haru hun feri,SagarmathaTV,https://www.youtube.com/watch?v=5S-KM7o_DRk,Who should I eat?,neutral
"पदमाले सोध्दा होइन, आर्यन राईले सोध्दा बालेनले यस्तो बोलेको हो...",Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,"Not when asked by Padma, but when asked by Aryan Rai, Balen said this...",neutral
Is mamle mein KP Oli ji theek hai,News24Nepal,https://www.youtube.com/watch?v=ZuMOJjCsthA,KP Oli is right in this matter,neutral
Haina hola🤔 ki hoo??🤔🙄😁😁😁,IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,What time is it??🤔🙄😁😁😁,neutral
समाधान कूरो कसैलै गर्दैन कूरो फुत्के की एक भन्दा एक बिद्दवान ले काम पाउन्छन,GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,The solution is that no one will do anything except that more than one student gets a job,neutral
"Vane Kai thiye ni yo gajedi ko dimag tik xaina yeslai pop ra dhori mai tik xa , samsadh bhawan vitra hoina , yo sidhai rastiya ghati xa , yeslai sath diyera tali bajaune vharute jole khate haru sabai andho ra vahiro ani laata ra gonga haru ko gang ho , yo sabai gante gang Lai nepal batai bahishkar garu hai nepali janta ho , des bechi sake abo ,",NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,"Where do you think that your mind is ticking while you pop the door, Samsadha Bhavan is visible, you are seeing the true truth, yes you are with me, you are eating all kinds of things, you are talking to everyone, you are talking to everyone, I have told you about Nepali people, they have sold it,",neutral
Jhole ptrakar timro dimag 6en,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ,Jhole ptrakar timro dimag 6en,neutral
बहुभाषिक भन्ने यस राष्ट्रका निर्वाचित  नेताले १२९वटै भाषा बोलेर देखाउन अनुरोध गर्दछु।,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,I request the elected leader of this multi-lingual nation to speak all 129 languages.,neutral
"Bagale ko buwa  le den chha  3%  vat  chhito bhanda chhito kharij  gar, pvt hospital  ko bill ma  lagayko  vat chhito bhanda chhito kharij  gar ,Electricity ko bill  ma  lagayko  ko vat  chhito bhanda chhito kharij  gar,buyer, madira  ,shurti ja  goods haru  ma  tax  kharij  gar ,jaga  bikri gareko  profit ma labhanshker tax  5 %  lagiraheko tax tyo pani  kharij  gar , yasta Economic ministers  birodh  zen Z student haru le  desh  bhari  jan Aandolan garnu pardchha, yasta government  lai kharij  garnu pardchha.",InsideNepalNews,https://www.youtube.com/watch?v=JJpkqAM-uf0,"Bagale ko buwa le den chha 3% vat chhito bhanda chhito kharij gar, pvt hospital ko bill ma lagayko vat chhito bhanda chhito kharij gar ,Electricity ko bill ma lagayko ko vat chhito bhanda chhito kharij gar,buyer, madira ,shurti ja goods haru ma tax kharij gar ,jaga bikri gareko profit ma labhanshker tax 5% lagiraheko tax tyo pani kharij gar , yasta Economic ministers birodh zen Z student haru le desh bhari jan Aandolan garnu pardchha, yasta government lai kharij",neutral
मिलेन भने दुइ वटै काे जमिन बराबर हुनुपर्छ भन्ने सोच मा ल्याउनु पर्छ,BBCNewsNepali,https://www.youtube.com/watch?v=c9X8FaPruKI,"If it does not match, it should be brought to the thinking that the land of both should be equal",neutral
Ko ho yo maal?,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Who's the maal?,neutral
jay🇳🇵🇳🇵🇳🇵🇳🇵,KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,jay🇳🇵🇳🇵🇳🇵🇳🇵,neutral
jay🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,jay🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵,neutral
ahile ko chai currpupt chaina?,WhySoOffended,https://www.youtube.com/watch?v=QeLbM6LdLBA,Who chai currpupt chaina till now?,neutral
K.xioto.firta.dinu.basna.ji,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,K.xioto.line.religious.basnaji,neutral
Nepal le varat ko simana micheko praman khojne haru varat tirai basai sarera khojda hunxa. Nepal ma basera suhaudaina.,GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,"In Nepal, to find the main source of money, the people have to search for all the money. There is dry land in Nepal.",neutral
P M Balen Inginer ho sait Nagsa ma katai Dekhyo ki?,GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,P M Whale Engineer did you see Nagsa?,neutral
"पुलिस राखेर भएनि काम गर्बाही गर्नु ,,के को दुन्द को कुरा गरेया के",News24Nepal,https://www.youtube.com/watch?v=ZuMOJjCsthA,"If you keep the police, you should do the job",neutral
😅😅😅😅तेरो राजीनामा😂😂😂😂😂😂😂😂,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,😅😅😅😅Your resignation😂😂😂😂😂😂😂😂,neutral
pakkai pani balenle nabujhi boleko xoina kehi chatur idea pakkai xa,KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,package water whale nabujhi boleko zona kehi chatur idea package xa,neutral
Aauxa bro na aatinu Lipulek firta aauxa chill,IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,Auxa Bro Na Attinu Lipulek Line Auxa Chill,neutral
"आफुले पनि अनुशनधान गरे भयाे त सहि हाे या गलत हाे ४,५ बर्ष पहिले नै मैले सुनेकाे थिए( Bidhya Chapagain ) भिडियाे सार्बजानिक नै गर्नु भएकाे थियाे नेपालीहरुले भाेकचलन गरिरहेकाे याे भारत कै भुमि हाे तर हामिले भाेकचलन गरिराकाे छैन भनु भयाे बिगत २०५०,५२ साल देखि नै गरिरहेकाे भनेर सुइकार्नु भयाे",TechPana,https://www.youtube.com/watch?v=Mf7YpiqHYis,"If you have researched yourself, is it right or wrong? 4.5 years ago, I heard (Bidhya Chapagain) that the video was done in public.",neutral
Balen Dai Multi talented Hunuxaa Taivyera Table Talk gari A To Z Kura ko Investigation Gari Problem Slove garnu ko lagi Boleako hunuxaa Jay Nepal Jay Gorkhali 🇳🇵🇳🇵🇳🇵🇳🇵,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,Balen Dai Multi talented Hunuxaa Taivyera Table Talk gari A To Z Kura ko Investigation Gari Problem Slove garnu ko lagi Boleako hunuxaa Jay Nepal Jay Gorkhali 🇳🇵🇳🇵🇳🇵🇳🇵,neutral
Exactly,IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,Exactly,neutral
